,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,host_since,instant_bookable,review_scores_rating,zipcode,bedrooms,beds,price
55018,0,1,2,2,4,2,1,4,0,17375,1,60,11206,0,1,68.0
14552,0,0,2,1,4,1,1,4,0,15636,0,100,11206,1,1,100.0
70640,0,1,2,1,4,2,1,4,1,16290,0,99,11206,1,1,70.0
49665,0,1,2,2,4,2,1,4,0,17366,1,100,11206,1,1,76.0
2794,0,1,4,1,4,2,1,4,1,16594,1,97,11206,1,1,105.0
40420,0,1,1,1,4,1,0,4,0,17263,1,60,11206,1,1,65.0
49795,10,1,2,1,4,0,1,4,0,16206,1,99,11206,1,1,95.0
4935,0,1,4,1,4,2,1,4,1,15760,1,91,11206,1,2,120.0
70704,19,0,2,1,4,0,0,4,0,16057,1,100,11206,0,1,150.0
19984,0,1,2,1,4,1,1,4,0,16694,0,100,11206,1,2,56.0
22462,0,1,3,2,4,2,1,4,0,17366,1,100,11206,1,2,95.0
47330,0,0,4,1,4,2,1,4,1,17141,0,100,11206,1,2,99.0
65157,0,1,1,1,4,2,1,4,1,15737,0,100,11206,1,1,51.0
70702,0,1,3,4,4,1,1,4,1,17072,1,89,11206,1,2,37.0
73239,0,0,2,1,4,1,1,4,1,15096,0,93,11206,0,1,125.0
70338,0,1,2,1,4,2,1,4,1,14821,0,96,11206,1,1,75.0
38771,0,1,2,1,4,2,1,4,1,15501,0,90,11206,1,1,120.0
24227,25,0,2,1,4,2,1,4,1,15802,0,88,11206,1,1,125.0
71749,0,1,2,1,4,0,1,4,1,16763,1,80,11206,1,1,67.0
65970,0,0,3,1,4,0,1,4,1,16653,0,94,11206,1,1,120.0
19429,19,1,2,1,4,2,1,4,1,15814,1,92,11206,1,1,100.0
56360,0,1,2,1,4,2,1,4,1,15482,0,87,11206,1,1,75.0
16653,0,1,2,1,4,0,1,4,0,16559,0,100,11206,1,1,64.0
26404,19,1,2,1,4,2,1,4,1,17062,1,100,11206,2,2,65.0
15103,19,1,1,2,4,2,1,4,1,15959,0,93,11206,1,1,43.0
27020,0,1,2,1,4,2,1,4,0,15766,0,86,11206,1,1,70.0
15034,19,0,6,1,4,2,1,4,0,17301,0,98,11206,2,3,195.0
33433,0,1,2,1,4,2,1,4,1,16491,1,100,11206,1,1,69.0
60464,0,0,3,1,4,0,1,4,1,16140,1,100,11206,1,2,150.0
56186,0,1,2,2,4,2,0,4,1,15899,0,97,11206,1,1,95.0
10694,19,1,2,1,4,2,0,4,1,16550,0,100,11206,1,1,84.0
2997,0,0,3,1,4,1,1,4,1,16909,0,97,11206,1,1,190.0
39203,0,1,2,1,4,1,1,4,1,17130,0,100,11206,1,1,70.0
38993,0,0,2,1,4,2,1,4,0,15170,0,95,11206,1,1,121.0
48331,0,1,2,2,4,2,0,4,1,17025,1,98,11206,1,1,83.0
58912,0,1,2,1,4,2,1,4,1,16143,0,90,11206,1,1,60.0
10351,19,2,2,1,4,2,0,4,1,15692,0,100,11206,1,2,70.0
23092,0,0,2,1,4,0,1,4,1,15438,0,100,11206,1,1,155.0
65895,0,0,4,1,4,2,1,4,1,15478,0,100,11206,2,2,170.0
38344,19,1,2,4,4,1,1,4,1,17088,1,84,11206,1,1,35.0
6566,0,1,2,1,4,2,1,4,1,16091,0,99,11206,1,1,69.0
48836,0,1,2,0,4,0,1,4,0,15910,0,93,11206,1,1,70.0
56798,0,0,4,1,4,2,1,4,1,15890,0,95,11206,1,1,90.0
27592,0,1,2,1,4,1,0,4,0,17240,1,60,11206,1,1,120.0
32311,0,1,2,1,4,2,1,4,1,16091,0,97,11206,1,1,73.0
38402,0,0,7,1,4,2,1,4,1,16526,1,97,11206,2,3,400.0
48607,0,0,3,1,4,0,1,4,1,16246,0,100,11206,1,1,83.0
27570,0,1,2,1,4,1,1,4,1,15073,0,89,11206,1,1,75.0
60108,0,0,8,1,4,1,1,4,1,16190,0,89,11206,2,4,150.0
34920,0,1,1,1,4,2,1,4,1,16627,0,80,11206,1,2,40.0
71945,0,0,2,1,4,0,1,4,1,15374,0,100,11206,1,1,140.0
48631,0,0,5,1,4,2,1,4,0,17359,0,95,11206,2,3,180.0
56697,10,1,1,1,4,1,1,4,1,17247,0,90,11206,1,1,160.0
435,19,0,2,1,4,2,1,4,1,15933,0,97,11206,1,1,145.0
16945,0,0,3,1,4,2,1,4,1,15601,0,94,11206,0,1,125.0
12670,19,0,6,1,4,2,1,4,1,15634,0,94,11206,0,4,150.0
16880,0,0,4,1,4,1,1,4,0,16098,0,80,11206,1,1,118.0
59034,19,1,1,1,4,0,0,4,0,15832,0,85,11206,1,1,39.0
22959,0,1,2,1,4,1,1,4,1,16741,1,97,11206,1,1,78.0
12662,0,0,2,1,4,2,1,4,1,16768,0,92,11206,1,1,114.0
60893,0,1,2,1,4,2,1,4,1,15194,0,100,11206,0,1,57.0
39948,0,1,1,1,4,0,0,4,0,17300,0,90,11206,1,1,42.0
23682,0,1,1,1,4,2,1,4,1,16412,1,93,11206,1,1,70.0
55485,19,1,6,1,4,2,1,4,1,16289,0,88,11206,1,3,200.0
47921,19,0,4,1,4,2,1,4,1,15156,0,95,11206,2,2,285.0
71177,0,1,2,1,4,1,1,4,1,15461,1,94,11206,1,1,55.0
56005,0,0,2,1,4,2,1,4,1,16793,0,94,11206,1,1,175.0
56009,0,1,4,3,4,2,1,4,1,16168,0,90,11206,1,3,85.0
71379,19,2,1,1,4,0,0,4,0,16934,1,100,11206,1,1,64.0
5326,0,1,1,1,4,2,1,4,1,16503,0,91,11206,1,1,39.0
16746,19,1,2,4,4,1,1,4,1,17088,1,82,11206,1,1,39.0
56118,13,0,2,1,4,2,1,4,1,15503,1,97,11206,1,1,140.0
19346,0,1,2,1,4,1,1,4,1,15728,0,91,11206,1,2,75.0
56028,0,1,2,1,4,2,0,4,1,15378,1,90,11206,1,1,89.0
55972,19,1,3,1,2,2,1,4,1,15976,0,96,11206,1,1,50.0
5274,0,1,2,1,4,2,1,4,1,16140,0,100,11206,1,1,41.0
16829,0,1,1,1,4,2,1,4,1,15342,0,100,11206,1,1,50.0
2963,0,1,2,1,4,1,1,4,0,15558,0,80,11206,1,1,65.0
27739,0,1,2,1,4,0,1,4,1,15917,1,91,11206,1,1,70.0
27738,10,1,4,1,0,1,1,4,1,15528,0,100,11206,2,3,132.0
16787,0,0,2,1,4,2,1,4,0,15161,0,100,11206,0,1,99.0
22224,0,1,2,1,4,2,1,4,1,14994,0,97,11206,1,1,75.0
70181,0,0,6,1,4,2,1,4,1,15150,0,96,11206,3,3,198.0
13912,0,1,2,1,4,0,0,4,1,16224,0,100,11206,1,1,100.0
58470,0,0,3,1,4,2,1,4,1,15367,0,100,11206,1,1,123.0
35731,19,1,1,1,4,2,1,4,1,15737,0,94,11206,1,1,56.0
43836,0,0,4,1,4,0,0,4,0,17134,0,98,11206,2,2,249.0
34404,19,1,1,1,4,2,1,4,1,14708,0,100,11206,1,1,76.0
21480,0,1,2,1,4,0,0,4,0,16777,0,90,11206,1,1,100.0
52513,0,1,2,1,2,1,1,4,1,15520,0,93,11206,1,1,50.0
11658,19,1,2,1,4,2,1,4,1,15745,0,86,11206,1,1,49.0
32903,19,1,2,1,4,2,1,4,1,15745,0,84,11206,1,1,49.0
67355,0,1,2,1,4,1,1,4,1,15924,0,100,11206,1,1,75.0
44135,0,0,4,1,4,2,1,4,0,16098,0,76,11206,1,1,108.0
44099,0,1,2,1,4,1,1,4,1,15649,0,93,11206,3,3,79.0
7586,0,1,1,1,4,2,0,4,1,16573,1,100,11206,0,1,75.0
28684,0,1,1,2,4,0,1,4,1,17227,0,80,11206,1,1,58.0
52264,0,1,2,2,4,2,1,4,1,15430,0,93,11206,1,1,110.0
4199,0,0,2,1,4,2,1,4,0,16379,1,86,11206,1,1,70.0
43972,0,0,4,1,4,2,1,4,1,16212,0,86,11206,1,1,220.0
18134,0,1,1,1,4,0,0,4,0,17267,1,98,11206,1,1,80.0
43976,0,1,2,1,4,1,1,4,1,16482,0,100,11206,1,1,64.0
64427,0,0,2,1,4,2,1,4,1,16088,0,93,11206,1,1,116.0
67213,0,1,1,1,4,0,0,4,0,16565,1,97,11206,1,1,77.0
12322,0,1,2,1,4,1,1,4,0,15050,0,89,11206,1,1,80.0
2357,0,0,4,1,4,0,1,4,1,15961,0,97,11206,1,1,130.0
46019,0,1,2,1,4,0,1,4,1,16126,0,90,11206,1,1,94.0
46041,19,0,4,1,4,0,1,4,1,15398,0,100,11206,2,2,200.0
12276,19,1,2,2,4,2,1,4,1,15959,0,96,11206,1,1,69.0
52592,0,0,2,1,4,2,1,4,1,16040,0,98,11206,1,1,120.0
18027,0,1,2,1,4,2,1,4,1,15796,1,94,11206,1,1,88.0
15294,19,1,1,1,4,2,1,4,1,16581,1,99,11206,1,1,60.0
34639,0,1,2,1,4,2,1,4,0,15909,0,94,11206,1,1,80.0
67371,0,1,2,1,4,2,0,4,1,15696,0,100,11206,1,1,60.0
51535,19,0,4,1,4,2,1,4,1,16758,0,100,11206,0,2,200.0
31195,19,1,2,2,4,2,1,4,0,16902,1,80,11206,1,1,65.0
4001,0,0,4,1,4,2,1,4,1,16140,0,93,11206,2,2,98.0
36963,0,1,4,1,4,2,1,4,1,16930,0,97,11206,1,2,98.0
45053,0,0,2,1,4,1,1,4,0,16003,1,100,11206,1,1,125.0
63803,0,0,2,1,4,1,0,4,1,15329,1,100,11206,1,1,160.0
3946,0,1,2,2,4,2,0,4,1,17025,1,96,11206,1,1,66.0
51414,16,1,2,1,4,0,0,4,1,16064,0,100,11206,1,1,69.0
33033,0,0,7,1,4,2,1,4,1,15945,0,92,11206,3,6,200.0
27181,0,1,2,1,4,1,1,4,1,16040,0,97,11206,1,1,75.0
45227,0,0,2,1,4,2,1,4,1,15520,0,100,11206,1,1,145.0
37012,0,1,2,2,4,2,1,4,0,17366,1,93,11206,1,1,68.0
35812,0,1,2,1,4,1,1,4,1,15384,0,100,11206,1,1,69.0
68352,0,1,2,1,4,0,1,4,0,16628,0,100,11206,1,1,65.0
4134,0,0,2,1,4,1,1,4,1,15877,0,97,11206,0,1,125.0
68355,0,0,6,1,4,2,1,4,1,16090,0,86,11206,2,2,180.0
45799,19,1,2,4,4,1,1,4,1,17094,1,85,11206,1,1,39.0
34693,0,0,2,1,4,1,1,4,1,16308,0,98,11206,1,2,135.0
51028,0,1,2,1,4,1,1,4,1,15216,1,98,11206,1,1,95.0
1815,0,0,2,1,4,2,1,4,1,15328,0,100,11206,1,2,110.0
13538,0,0,4,1,4,2,1,4,1,14659,0,100,11206,2,3,250.0
37115,0,0,2,1,4,2,1,4,1,16644,0,88,11206,1,1,95.0
4051,0,0,6,1,4,2,1,4,1,15905,1,96,11206,2,2,180.0
63527,0,0,4,1,4,2,1,4,1,16478,0,97,11206,1,2,150.0
68246,0,1,1,1,4,2,1,4,0,16328,0,90,11206,1,1,60.0
51924,0,1,6,1,4,2,1,4,1,16724,0,100,11206,2,3,130.0
45702,0,1,2,1,4,1,1,4,1,15321,0,90,11206,1,1,65.0
44692,0,0,6,1,4,2,1,4,1,16574,1,96,11206,2,3,210.0
63475,0,0,3,1,4,2,1,4,1,16790,0,83,11206,2,3,103.0
32966,0,0,8,1,4,2,1,4,0,17359,0,100,11206,3,3,197.0
46325,0,1,2,1,4,2,1,4,0,16105,0,80,11206,1,1,55.0
27379,0,0,8,1,4,2,1,4,1,17003,0,91,11206,3,4,150.0
22094,0,1,2,1,4,2,1,4,1,16459,0,90,11206,1,1,115.0
17555,0,1,2,4,4,1,1,4,1,17072,1,86,11206,1,1,37.0
22095,0,1,2,1,4,0,1,4,0,17302,1,94,11206,1,1,55.0
11325,0,1,2,1,4,0,0,4,1,16190,0,100,11206,1,1,70.0
14372,0,1,2,1,4,2,1,4,1,15929,0,100,11206,1,1,66.0
69885,0,1,2,1,4,0,1,4,1,16678,1,92,11206,1,1,65.0
69680,0,1,1,1,4,2,1,4,1,14192,0,100,11206,1,1,48.0
42311,0,1,2,2,4,2,0,4,1,17025,1,95,11206,1,1,89.0
74108,0,0,5,1,4,1,1,4,1,15344,1,94,11206,2,2,185.0
62104,19,0,2,1,4,2,1,4,1,15465,0,85,11206,1,2,76.0
42221,0,1,1,2,4,2,1,4,1,15912,0,96,11206,1,1,60.0
59419,0,0,2,1,2,0,0,4,1,16602,0,96,11206,0,1,79.0
54056,10,1,2,2,4,2,1,4,1,14690,1,95,11206,1,1,91.0
64818,0,1,2,2,4,2,0,4,1,17025,1,95,11206,1,1,88.0
17432,0,1,2,1,4,2,1,4,1,15788,1,87,11206,1,1,83.0
966,0,1,2,2,4,2,0,4,1,17025,1,96,11206,1,1,88.0
7098,0,1,2,1,4,2,1,4,0,16096,0,100,11206,1,1,65.0
73692,0,1,2,1,4,2,1,4,1,14994,1,98,11206,1,1,82.0
16137,0,0,8,1,4,2,1,4,1,14987,0,100,11206,2,4,189.0
14397,0,0,4,1,4,0,1,4,0,16392,0,100,11206,1,2,175.0
26085,0,1,2,1,4,2,1,4,1,16140,0,100,11206,1,1,50.0
41976,0,0,2,1,4,1,1,4,0,15446,0,100,11206,1,1,125.0
6043,0,1,2,1,4,1,1,4,1,15359,0,100,11206,1,1,75.0
7350,0,0,4,1,4,2,1,4,1,15948,0,98,11206,2,2,150.0
43139,0,0,3,1,4,2,1,4,1,15754,0,90,11206,1,1,100.0
43017,19,1,2,1,4,2,1,4,1,15756,0,98,11206,1,1,62.0
34396,0,1,2,2,4,2,1,4,0,17366,1,80,11206,1,1,71.0
1326,0,1,2,1,4,0,0,4,1,16686,0,96,11206,1,1,100.0
43001,0,1,2,1,4,0,0,4,1,16686,0,100,11206,1,1,100.0
4456,0,0,6,1,4,2,1,4,1,15495,0,93,11206,1,1,99.0
53062,0,1,2,1,4,2,1,4,1,14192,0,96,11206,1,1,70.0
28289,0,1,2,1,4,2,1,4,1,15462,0,96,11206,1,1,80.0
46565,0,1,4,1,4,0,1,4,1,16042,0,90,11206,1,2,180.0
62725,0,1,2,1,4,1,1,4,1,15073,0,93,11206,1,1,75.0
59764,0,1,2,2,4,1,1,4,1,15781,0,93,11206,1,1,90.0
13405,0,1,2,1,4,0,1,4,1,16326,0,100,11206,1,1,105.0
17767,19,1,2,2,4,2,0,4,0,17137,1,100,11206,1,1,58.0
32766,0,1,2,1,4,1,0,4,0,15735,0,100,11206,1,1,45.0
62374,0,0,2,1,4,2,1,4,0,16654,0,92,11206,1,1,120.0
42713,0,1,2,1,2,1,1,4,0,16754,0,91,11206,1,1,75.0
7936,0,1,2,1,4,2,1,4,0,15740,1,98,11206,2,2,110.0
21814,19,1,2,1,4,0,0,4,0,16927,1,95,11206,1,2,80.0
26765,0,1,2,1,4,1,1,4,0,17140,0,75,11206,1,1,38.0
18847,0,1,1,1,4,1,0,4,0,17254,0,100,11206,1,1,59.0
42576,19,1,2,1,4,2,0,4,1,15692,0,100,11206,1,1,120.0
42932,0,1,2,1,4,2,1,4,1,15946,0,95,11206,1,1,95.0
53562,0,0,4,1,4,1,1,4,0,17353,1,83,11206,2,2,108.0
6057,0,0,7,1,4,2,1,4,0,14754,1,92,11207,3,5,199.0
57435,0,1,2,1,4,0,1,4,1,15495,0,95,11207,1,1,28.0
30248,0,1,2,1,4,2,1,4,1,16451,0,98,11207,1,1,65.0
24922,25,0,8,1,4,2,1,4,1,16298,1,81,11207,3,6,155.0
30616,0,1,2,1,4,2,1,4,0,17243,1,99,11207,1,1,55.0
59118,0,1,7,1,4,2,1,4,1,17049,0,98,11207,1,5,60.0
58109,0,0,4,1,4,2,1,4,0,16377,1,95,11207,2,2,100.0
6405,0,1,3,2,4,0,1,4,1,16588,0,97,11207,1,1,63.0
15303,16,1,2,1,4,2,1,4,1,16399,0,98,11207,1,1,65.0
56875,0,1,1,1,4,0,0,4,1,16753,1,100,11207,1,1,36.0
58018,0,1,3,1,4,0,0,4,1,16969,1,80,11207,1,1,75.0
63599,0,1,2,1,4,2,0,4,1,16338,1,96,11207,1,1,72.0
19991,0,1,1,1,4,2,1,4,1,16281,1,94,11207,1,1,36.0
45996,0,1,2,1,4,2,1,4,0,15116,0,93,11207,1,1,50.0
27139,0,0,4,1,4,1,1,4,1,17249,0,92,11207,1,2,94.0
12186,25,1,1,1,4,2,1,4,0,17109,1,90,11207,1,1,50.0
12173,0,1,2,1,4,1,1,4,1,16773,1,80,11207,1,1,80.0
45485,0,0,6,1,4,1,1,4,0,17310,1,93,11207,3,3,150.0
45378,16,0,12,2,4,2,1,4,1,15593,1,93,11207,3,5,185.0
67879,0,1,1,2,4,2,1,4,1,16663,0,100,11207,1,1,59.0
11905,0,1,4,2,4,2,1,4,1,15784,1,90,11207,1,2,89.0
21086,0,1,1,2,4,2,1,4,1,16663,0,100,11207,1,1,50.0
68454,0,1,2,1,4,1,1,4,1,17343,1,93,11207,1,1,50.0
44114,0,1,2,1,4,2,0,4,1,16016,0,80,11207,1,1,35.0
9220,0,1,2,1,2,0,0,4,1,15814,1,100,11207,1,1,36.0
21451,25,1,1,1,2,2,1,4,1,16920,0,100,11207,0,1,49.0
43530,0,1,4,1,4,2,0,4,1,16016,0,60,11207,1,1,45.0
24212,0,0,9,2,4,2,1,4,1,16251,1,92,11207,4,4,325.0
24181,0,1,2,1,4,1,0,4,1,16259,0,100,11207,1,1,62.0
66433,0,1,1,1,4,2,1,4,1,16281,1,96,11207,1,1,39.0
20026,0,1,1,1,4,0,0,4,1,16338,0,95,11207,0,1,49.0
28863,0,1,1,1,4,1,1,4,1,16333,0,99,11207,1,1,75.0
47078,0,1,1,1,4,2,1,4,1,16380,1,100,11207,1,1,100.0
66776,0,1,1,2,4,0,0,4,0,16493,1,96,11207,1,1,32.0
20264,0,1,4,1,4,2,1,4,0,14805,0,95,11207,1,2,49.0
36737,0,1,2,1,4,2,1,4,0,16505,0,100,11207,1,1,50.0
46717,0,0,4,1,4,0,0,4,0,16548,1,100,11207,2,2,100.0
46703,0,1,4,1,4,2,1,4,0,17294,1,88,11207,2,1,55.0
46665,0,1,2,1,4,1,1,4,1,16065,0,92,11207,1,1,50.0
8746,0,1,2,1,4,2,1,4,0,15457,0,92,11207,1,1,69.0
12819,0,1,4,1,4,1,1,4,1,15593,1,97,11207,1,2,60.0
21602,16,1,3,1,4,0,1,4,1,16331,1,100,11207,2,1,50.0
70579,0,0,3,1,4,2,1,4,1,16349,0,99,11207,1,1,119.0
73372,16,1,2,1,4,1,1,4,1,16797,0,93,11207,1,1,67.0
723,16,1,2,1,4,0,0,4,1,15294,0,100,11207,1,1,90.0
73280,0,0,6,1,4,2,1,4,1,16281,1,95,11207,1,4,109.0
70659,0,0,6,1,4,2,1,4,1,16118,0,96,11207,2,2,150.0
40080,0,1,2,1,4,2,0,4,1,16016,0,100,11207,1,1,35.0
22821,0,1,1,1,0,1,1,4,1,15209,0,94,11207,1,1,41.0
73017,0,0,3,1,4,2,1,4,0,14565,1,94,11207,1,2,100.0
23071,16,1,2,1,4,0,1,4,1,16093,0,100,11207,1,1,80.0
230,0,0,2,1,4,1,0,4,0,16996,0,92,11207,0,1,90.0
199,0,0,4,1,4,2,1,4,0,16951,0,87,11207,1,1,129.0
72375,20,0,6,1,4,2,1,4,1,15374,0,91,11207,2,3,111.0
71740,0,0,4,1,4,1,1,4,1,16819,1,98,11207,1,3,84.0
38728,0,1,2,1,4,1,1,4,1,15993,1,95,11207,1,1,49.0
38623,13,1,2,1,4,0,0,4,0,16805,0,97,11207,1,1,60.0
38466,20,0,6,1,4,2,0,4,1,16337,0,93,11207,3,3,184.0
41180,0,1,2,2,4,2,1,4,1,16251,1,85,11207,1,1,73.0
43379,0,0,6,1,4,0,1,4,1,16737,0,82,11207,2,2,194.0
69076,0,1,2,2,4,1,1,4,1,16080,0,100,11207,1,1,45.0
27336,25,0,10,2,4,1,1,4,1,15299,0,92,11207,4,5,249.0
31927,16,1,2,1,4,1,1,4,0,17406,1,80,11207,1,1,85.0
11407,0,0,4,1,4,2,1,4,1,17170,0,98,11207,1,2,120.0
1129,0,1,10,1,4,2,1,4,1,15784,0,88,11207,2,5,159.0
28089,0,1,2,1,4,1,1,4,1,16333,0,90,11207,1,1,80.0
41824,0,1,3,2,4,2,1,4,1,15784,1,88,11207,1,2,69.0
70211,0,1,1,1,4,2,1,4,1,16160,0,84,11207,1,1,50.0
25916,19,0,2,1,4,2,1,4,1,15190,0,97,11207,1,1,130.0
41270,16,0,2,1,4,2,1,4,1,16072,0,97,11207,0,1,135.0
15622,0,1,2,1,4,2,1,4,1,15995,0,90,11207,1,1,65.0
31024,0,1,1,1,4,1,1,4,1,16876,0,84,11207,1,1,45.0
17817,25,1,1,1,4,2,1,4,0,17109,1,92,11207,1,1,35.0
19563,0,0,2,1,1,0,1,4,1,16985,0,89,11207,1,1,90.0
24550,0,1,2,1,4,1,1,4,0,17162,0,80,11207,1,1,75.0
63101,0,0,5,1,4,1,1,4,0,14749,1,100,11207,2,2,131.0
52424,0,0,3,1,4,2,1,4,1,15617,0,93,11207,1,1,120.0
63208,0,1,4,1,4,2,1,4,1,16177,1,86,11207,1,2,65.0
60635,0,1,2,1,4,2,1,4,1,16476,0,80,11207,1,1,95.0
63405,0,0,2,1,4,0,0,4,1,15767,1,96,11207,1,1,80.0
5283,0,1,2,1,4,2,1,4,0,17308,0,89,11207,1,1,55.0
51959,0,1,2,1,4,1,1,4,1,17299,0,96,11207,1,1,55.0
18100,25,0,8,1,4,0,1,4,1,16298,1,100,11207,3,6,155.0
31160,16,1,1,2,4,0,1,4,0,17051,0,100,11207,1,1,60.0
62504,0,1,2,1,4,2,0,4,1,16567,0,96,11207,1,1,53.0
55064,0,0,5,1,4,2,1,4,1,16525,0,98,11207,2,2,135.0
14763,16,1,1,2,2,1,0,4,1,16639,1,100,11207,1,1,65.0
61564,0,1,2,1,4,0,1,4,0,16462,0,87,11207,1,1,45.0
30890,0,1,3,2,4,2,1,4,1,15995,0,89,11207,1,1,79.0
55283,0,1,3,1,4,0,1,4,1,16415,0,100,11207,1,1,75.0
54598,0,1,2,1,4,2,0,4,1,16567,0,92,11207,1,1,60.0
7302,0,0,3,1,4,1,1,4,1,16816,0,98,11207,1,1,105.0
16959,0,1,3,1,4,1,1,4,1,15913,0,73,11207,1,1,90.0
7219,0,1,3,1,4,2,1,4,1,16424,0,96,11207,1,2,75.0
54332,0,0,4,1,4,2,1,4,1,16263,0,84,11207,1,2,115.0
14733,0,1,4,1,4,2,0,4,1,16016,0,75,11207,1,1,45.0
29241,25,1,2,1,4,0,1,4,1,16489,1,97,11207,1,2,75.0
26180,0,1,5,1,4,1,1,4,1,16773,0,100,11207,1,1,140.0
3392,0,1,1,1,4,2,0,4,0,17354,0,100,11207,1,1,40.0
65274,25,1,2,1,4,1,1,4,0,15854,1,91,11207,1,1,55.0
49495,0,1,1,1,0,2,1,4,0,16738,0,93,11207,1,1,70.0
13061,0,1,2,2,4,2,1,4,1,15995,0,86,11207,1,1,65.0
7998,0,1,2,1,4,2,1,4,1,16770,0,88,11207,1,1,46.0
8114,0,0,4,1,4,2,1,4,1,16529,0,96,11207,2,2,99.0
36306,0,1,1,1,4,2,0,4,0,16694,1,100,11207,1,1,30.0
65511,0,0,5,1,4,2,1,4,1,16281,1,88,11207,2,2,114.0
65681,0,1,1,1,4,1,1,4,1,15993,0,90,11207,1,1,46.0
3086,0,0,6,1,4,2,1,4,1,16224,0,98,11207,2,3,149.0
31291,0,1,2,2,4,1,1,4,1,16646,0,98,11207,1,1,59.0
51217,0,1,2,1,4,2,0,4,1,16016,0,90,11207,2,1,50.0
34294,0,1,2,1,4,1,1,4,0,17233,0,100,11207,1,1,110.0
3979,0,1,2,1,4,2,0,4,1,16750,0,97,11207,1,1,47.0
50881,0,0,6,2,4,2,1,4,0,16377,0,99,11207,3,3,151.0
51231,16,0,6,2,4,2,1,4,1,15978,0,93,11207,3,4,218.0
50635,0,1,3,1,4,1,0,4,1,15233,0,100,11207,1,3,65.0
50134,0,1,2,1,4,2,1,4,1,15784,1,90,11207,1,1,69.0
64644,0,0,4,1,4,2,1,4,1,16330,0,97,11207,1,2,100.0
13298,25,1,3,1,4,2,1,4,0,17109,1,89,11207,1,1,30.0
72061,0,1,1,1,4,2,1,4,1,16135,0,97,11207,1,1,68.0
73463,0,1,5,2,4,2,1,4,1,15279,0,98,11207,1,4,42.0
15619,0,0,4,1,4,1,0,4,1,16861,0,90,11207,2,2,84.0
70538,0,0,2,1,4,1,1,4,0,15354,0,100,11207,1,1,120.0
34252,16,1,2,1,4,2,1,4,1,16947,0,83,11207,1,1,85.0
59932,16,1,3,1,4,2,0,4,1,16947,0,91,11207,0,2,75.0
72520,0,2,3,2,3,2,1,4,1,15995,0,83,11207,1,1,47.0
71166,16,0,7,1,4,1,1,4,0,17316,1,93,11207,2,3,160.0
15213,1,1,2,1,4,0,1,4,0,16843,0,93,11207,1,1,50.0
14895,0,0,2,1,4,0,1,4,1,16985,0,97,11207,1,1,90.0
6612,16,0,2,1,4,2,1,4,1,16947,0,95,11207,0,1,81.0
71969,0,0,3,1,4,2,1,4,0,16272,0,92,11207,1,1,100.0
31426,16,1,4,1,4,1,1,4,1,17323,1,97,11207,1,4,65.0
7393,25,0,5,1,4,2,1,4,1,16911,0,92,11207,2,2,128.0
61373,16,1,4,1,4,1,0,4,1,16493,0,88,11207,2,2,70.0
68275,0,2,2,1,0,2,0,4,0,16978,0,92,11207,1,1,45.0
67776,16,0,7,2,4,2,1,4,1,15160,0,97,11207,4,4,275.0
67383,0,1,5,1,4,2,1,4,1,16231,0,91,11207,1,3,135.0
67329,0,0,4,1,4,2,1,4,0,16970,1,96,11207,2,2,85.0
13366,0,1,2,1,4,0,0,4,1,16299,0,91,11207,1,1,40.0
33243,0,0,3,1,4,1,1,4,1,16624,0,98,11207,1,1,80.0
67009,0,0,4,1,4,2,1,4,1,15831,0,95,11207,2,2,93.0
9153,16,0,4,1,4,2,1,4,1,15877,0,93,11207,2,2,67.0
73712,0,0,6,1,4,2,1,4,0,17298,0,77,11207,1,2,73.0
32641,16,1,2,2,4,2,1,4,1,16947,0,94,11207,1,1,35.0
59823,16,0,4,1,4,0,0,4,1,15988,1,86,11207,2,2,149.0
26312,16,1,2,1,4,0,0,4,1,15988,1,92,11207,1,1,65.0
31121,0,1,2,1,4,0,0,4,1,16505,0,95,11207,1,1,46.0
31948,16,0,2,1,4,0,1,4,0,15245,0,80,11207,1,1,100.0
14266,0,0,2,1,4,0,0,4,0,17212,0,96,11207,1,1,100.0
25966,16,1,1,1,4,1,1,4,0,16938,1,100,11207,1,1,30.0
14176,0,0,4,1,4,2,1,4,1,15296,1,95,11207,2,2,86.0
14151,16,1,2,1,4,0,1,4,1,17074,0,95,11207,1,1,50.0
31084,0,1,1,1,4,0,0,4,1,17074,0,100,11207,0,1,30.0
33816,0,1,3,1,4,2,0,4,1,16505,1,87,11207,1,2,41.0
35255,0,1,2,1,4,2,0,4,1,15426,0,85,11207,1,1,62.0
5591,0,0,4,2,4,2,1,4,1,16936,0,90,11207,2,3,105.0
44977,0,1,2,1,4,2,1,4,1,16962,1,81,11207,1,1,41.0
16028,0,0,6,1,4,2,1,4,1,15914,0,97,11207,2,4,96.0
3968,16,1,2,1,4,0,1,4,0,17136,1,90,11207,1,1,40.0
2971,0,0,6,1,4,1,1,4,1,16624,1,98,11207,3,3,141.0
18440,16,0,2,1,4,2,1,4,1,16947,0,90,11207,0,1,90.0
15957,0,1,3,1,4,1,1,4,0,16938,1,96,11207,0,2,69.0
708,16,0,6,1,4,1,1,4,0,17136,1,97,11207,3,3,120.0
20888,16,1,2,1,4,0,1,4,0,17136,1,97,11207,1,1,58.0
