,host_since,host_identity_verified,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,beds,instant_bookable,review_scores_rating,zipcode,bedrooms
7725,16481,1,0,0,4,1,4,2,1,4,2,0,90,10027,1
7726,16733,0,25,1,2,1,4,2,1,4,2,0,98,10027,1
7727,16587,1,0,1,2,1,4,0,1,4,1,0,90,10027,1
7728,16941,0,0,1,2,2,4,2,1,4,1,0,89,10027,1
7729,16156,1,0,0,4,1,4,1,1,4,2,0,93,10027,1
7730,16394,1,0,1,2,1,4,0,0,4,1,0,84,10027,1
7731,16374,1,16,0,13,2,4,2,0,4,9,0,97,10027,5
7732,15190,1,0,1,2,1,4,2,1,4,1,1,92,10027,1
7733,15936,1,0,1,2,1,4,2,1,4,1,1,98,10027,1
7734,15627,1,0,0,4,1,4,1,1,4,2,0,96,10027,2
7735,15673,0,0,1,2,1,4,0,1,4,1,0,87,10027,1
7736,16932,0,19,2,3,1,4,1,0,4,2,1,94,10027,1
7737,14746,0,0,0,4,1,4,1,1,4,3,1,92,10027,1
7738,15147,1,0,0,2,1,4,1,1,4,1,0,100,10027,1
7739,17023,1,0,0,4,1,4,1,1,4,2,0,100,10027,1
7740,14680,1,0,0,4,1,4,2,1,4,2,0,90,10027,1
7741,16315,1,0,0,6,1,4,2,0,4,4,1,92,10027,2
7742,16202,1,0,0,4,1,4,2,1,4,3,0,98,10027,1
7743,15254,0,16,1,3,1,4,0,1,4,2,1,100,10027,1
7744,16194,1,0,0,5,2,4,2,1,4,3,0,92,10027,3
7745,16760,1,0,0,9,1,4,2,1,4,5,1,83,10027,2
7746,15121,1,0,0,4,1,4,1,1,4,2,0,100,10027,1
7747,16927,1,25,0,6,1,4,2,1,4,3,1,83,10027,2
7748,16303,1,0,1,3,1,4,0,1,4,2,1,100,10027,1
7749,16241,0,0,0,2,1,4,1,1,4,2,0,80,10027,1
7750,15845,1,0,1,2,1,4,1,1,4,1,0,98,10027,1
7751,15800,1,0,0,4,1,4,1,1,4,1,0,93,10027,1
7752,15141,0,16,0,6,2,4,2,0,4,2,0,98,10027,2
7753,16263,1,0,0,3,1,4,2,1,4,2,1,84,10027,0
7754,16162,1,0,0,5,1,4,1,1,4,2,0,90,10027,2
7755,17237,1,0,0,4,1,4,1,1,4,3,0,96,10027,1
7756,17146,0,0,0,2,1,4,0,0,4,1,0,100,10027,1
7757,16801,0,0,1,2,1,4,2,0,4,1,0,93,10027,1
7758,15706,0,0,0,7,1,4,2,1,4,4,1,88,10027,3
7759,15312,1,16,1,2,1,4,1,0,4,3,0,99,10027,1
7760,15669,0,0,0,3,1,4,1,1,4,2,0,92,10027,1
7761,14914,0,10,0,2,1,4,2,1,4,1,1,99,10027,1
7762,16242,1,0,1,2,1,4,2,0,4,1,1,89,10027,1
7763,16322,0,0,2,2,1,3,0,1,4,1,0,100,10027,1
7764,15264,1,0,1,2,1,4,1,0,4,1,0,99,10027,1
7765,16233,1,0,0,4,1,4,2,1,4,2,1,89,10028,1
7766,16297,0,0,1,2,1,4,2,1,4,1,0,60,10028,1
7767,16757,0,0,1,1,1,4,0,0,4,1,0,60,10028,1
7768,16231,1,0,0,2,1,4,2,1,4,1,0,96,10028,1
7769,15690,1,0,0,6,1,4,2,1,4,2,0,91,10028,2
7770,16297,1,0,1,1,1,4,2,1,4,1,1,97,10028,1
7771,16253,1,0,0,2,1,4,1,1,4,1,0,90,10028,0
7772,15502,0,0,0,2,1,4,0,1,4,1,0,98,10028,1
7773,15891,1,0,0,2,1,4,1,1,4,1,0,97,10028,1
7774,17004,1,0,1,1,1,4,2,1,4,1,0,100,10028,1
7775,16107,1,0,0,6,1,4,2,1,4,4,0,100,10028,2
7776,16508,1,0,1,2,1,4,1,1,4,1,0,94,10028,1
7777,16986,1,0,1,4,1,4,2,1,4,2,0,88,10028,1
7778,16096,1,0,1,2,1,4,2,1,4,1,0,94,10028,1
7779,16810,1,25,0,12,2,4,2,1,4,5,0,90,10028,4
7780,15924,1,0,0,2,1,4,2,1,4,1,1,85,10028,1
7781,15468,1,0,0,4,1,4,2,1,4,2,0,98,10028,1
7782,15532,0,0,2,3,1,0,2,1,4,1,1,93,10028,1
7783,16401,1,0,0,5,1,4,2,1,4,3,1,92,10028,2
7784,15835,1,0,0,2,1,4,2,1,4,1,0,100,10028,1
7785,16096,1,0,0,4,1,4,2,1,4,2,0,80,10028,2
7786,15866,0,0,0,2,1,4,2,1,4,1,0,96,10028,1
7787,15376,1,0,0,2,1,4,2,1,4,1,0,88,10028,0
7788,14767,1,0,0,4,1,4,2,1,4,2,0,83,10028,1
7789,16645,1,0,0,4,1,4,0,0,4,2,1,100,10028,2
7790,17095,1,0,1,2,1,4,1,1,4,1,1,94,10028,1
7791,16693,0,0,0,2,1,4,1,1,4,1,0,100,10028,1
7792,17033,1,0,0,5,1,4,0,1,4,3,1,88,10028,0
7793,15913,0,0,0,4,1,4,1,1,4,2,0,100,10028,2
7794,15917,1,0,0,2,1,4,2,1,4,1,0,95,10028,1
7795,16972,1,0,0,5,2,4,2,1,4,4,0,89,10028,1
7796,16507,1,25,1,4,1,4,1,1,4,3,0,97,10028,1
7797,16758,1,0,1,2,1,4,1,1,4,1,1,92,10028,1
7798,17161,1,0,0,3,1,4,2,1,4,2,0,100,10028,1
7799,15485,1,0,1,2,1,4,1,0,4,1,1,60,10028,1
7800,16160,1,0,0,6,2,4,2,1,4,3,0,95,10028,3
7801,15912,1,0,1,1,1,4,2,1,4,1,0,95,10028,1
7802,16243,1,0,0,4,2,4,0,1,4,1,0,100,10028,1
7803,16275,0,0,1,2,2,4,2,1,4,1,0,87,10028,1
7804,16975,0,0,0,4,1,4,2,1,4,1,0,100,10028,1
7805,16250,1,0,1,2,1,4,2,1,4,1,0,97,10028,1
7806,16275,0,0,1,2,2,4,2,1,4,1,0,92,10028,1
7807,15992,1,0,0,3,1,4,1,1,4,2,0,95,10028,1
7808,16275,0,0,1,2,2,4,2,1,4,1,0,86,10028,1
7809,15651,1,0,0,4,1,4,2,0,4,2,0,100,10028,1
7810,15884,1,0,0,2,1,4,2,1,4,2,0,90,10028,1
7811,17205,0,0,1,1,1,4,1,0,4,1,1,100,10028,1
7812,16055,1,0,1,2,1,4,2,1,4,1,1,98,10028,1
7813,16132,0,0,0,3,1,4,0,1,4,1,0,96,10028,0
7814,17393,0,0,0,3,1,4,0,0,4,2,0,100,10028,0
7815,17170,0,0,0,2,1,4,1,1,4,1,1,95,10028,1
7816,16595,0,0,0,3,1,4,2,1,4,2,0,97,10028,1
7817,15301,0,0,0,1,1,4,2,1,4,1,0,100,10028,0
7818,15920,1,0,0,2,1,4,2,1,4,1,1,95,10028,1
7819,16426,1,0,0,3,1,4,2,1,4,2,0,87,10028,1
7820,16183,1,0,1,1,1,4,0,1,4,1,0,93,10028,1
7821,16099,1,0,1,2,1,4,2,1,4,1,0,96,10028,1
7822,16762,0,0,0,3,1,4,2,1,4,1,0,97,10028,1
7823,17028,0,0,0,3,1,4,1,1,4,2,1,90,10028,1
7824,17339,1,0,0,5,1,4,2,1,4,3,1,91,10028,1
7825,16449,1,0,0,3,1,4,1,1,4,2,0,97,10028,1
7826,17084,0,0,0,4,1,4,2,1,4,2,1,90,10028,2
7827,17356,0,0,0,4,1,4,2,1,4,4,1,100,10028,1
7828,16356,1,0,0,2,1,4,2,1,4,1,1,96,10028,0
7829,17073,1,0,0,5,1,4,2,1,4,3,1,96,10028,2
7830,16595,0,25,0,14,4,4,2,1,4,8,0,96,10028,5
7831,15763,1,0,0,2,1,4,1,1,4,1,0,100,10028,0
7832,16507,1,25,1,2,1,4,1,1,4,1,0,92,10028,1
7833,16302,1,0,0,2,1,4,2,1,4,1,0,100,10028,0
7834,16872,1,0,0,2,1,4,1,1,4,1,0,85,10028,0
7835,17049,0,0,0,4,2,4,2,1,4,2,1,100,10028,2
7836,16871,0,0,1,3,1,4,1,1,4,2,1,85,10028,1
7837,16956,1,0,0,3,1,4,2,1,4,1,0,90,10028,1
7838,17339,0,0,0,7,1,4,2,1,4,4,1,90,10028,2
7839,16237,1,0,0,3,1,4,2,1,4,1,0,89,10028,0
7840,16677,0,0,1,2,1,4,1,1,4,1,1,94,10028,1
7841,17135,1,0,0,2,1,4,1,1,4,1,0,100,10028,0
7842,16655,1,0,1,2,1,4,2,0,4,1,0,96,10028,1
7843,15564,1,0,0,2,1,4,0,0,4,1,0,100,10028,1
7844,16177,1,0,1,2,1,4,1,1,4,1,0,100,10028,1
7845,16506,1,0,0,2,1,4,2,0,4,1,0,89,10028,1
7846,15716,0,0,1,4,1,4,2,1,4,1,0,92,10028,1
7847,15992,1,0,0,6,1,4,1,1,4,3,1,98,10028,1
7848,16222,1,0,1,2,1,4,1,0,4,1,0,100,10028,1
7849,16253,1,0,0,2,1,4,1,0,4,1,0,90,10028,1
7850,15292,0,0,1,3,1,4,1,0,4,1,1,97,10028,1
7851,16109,1,0,0,8,2,4,2,1,4,5,0,94,10028,4
7852,16235,1,0,0,1,1,4,1,1,4,1,1,100,10028,0
7853,17325,1,0,0,2,1,4,1,1,4,1,0,100,10028,0
7854,16194,1,0,1,2,1,4,2,1,4,2,0,90,10028,1
7855,16055,1,0,1,2,1,4,2,1,4,1,1,98,10028,1
7856,16284,0,0,1,2,1,4,0,0,4,1,0,89,10028,1
7857,17292,0,0,0,5,1,4,2,1,4,3,0,96,10028,2
7858,14829,1,0,0,8,2,4,2,1,4,6,0,97,10028,4
7859,17086,1,0,1,2,1,4,0,0,4,1,0,90,10028,0
7860,16483,1,0,2,2,1,0,2,1,4,1,1,96,10028,1
7861,16739,1,0,0,4,1,4,2,1,4,2,1,84,10028,1
7862,16592,1,0,1,2,1,4,1,0,4,1,0,98,10028,1
7863,16055,1,0,1,2,1,4,2,1,4,1,1,98,10028,1
7864,15728,1,0,1,1,1,3,2,1,4,1,0,96,10028,1
7865,16415,1,0,0,4,1,4,0,0,4,1,0,100,10028,1
7866,17369,0,0,0,2,1,4,2,1,4,2,1,97,10028,0
7867,15736,1,0,0,3,1,4,2,1,4,2,0,97,10028,0
7868,16310,1,0,1,1,1,4,2,1,4,1,0,98,10028,1
7869,17135,0,0,1,1,1,4,2,1,4,1,0,100,10028,1
7870,17265,0,0,1,2,1,4,0,0,4,1,0,89,10028,1
7871,15378,0,0,1,1,1,4,2,1,4,1,0,96,10028,1
7872,16986,1,0,0,6,1,4,2,1,4,3,0,100,10028,2
7873,16534,1,0,0,4,1,4,2,1,4,2,1,94,10028,1
7874,15135,1,0,2,2,1,4,0,1,4,1,1,99,10028,1
7875,16668,1,0,1,2,1,4,1,1,4,1,0,96,10028,1
7876,16188,1,0,1,2,1,4,0,0,4,1,0,100,10028,1
7877,16414,1,0,1,2,1,4,2,1,4,1,0,100,10028,1
7878,15642,0,0,0,3,1,4,1,1,4,1,0,94,10028,1
7879,16057,1,0,1,2,1,4,2,1,4,1,1,93,10028,1
7880,16779,1,0,1,1,1,4,2,1,4,1,0,78,10028,1
7881,17053,0,25,0,5,1,4,2,0,4,3,0,100,10028,2
7882,17328,0,0,0,2,1,4,2,1,4,1,0,100,10028,1
7883,16131,0,0,1,2,1,4,2,1,4,1,0,75,10028,1
7884,16483,1,0,0,2,1,4,2,1,4,1,0,80,10028,1
7885,16561,0,0,0,4,1,4,2,1,4,3,0,98,10028,0
7886,16104,0,0,0,2,1,4,0,1,4,1,0,93,10028,0
7887,15853,1,0,0,2,1,4,0,0,4,1,0,84,10028,0
7888,15925,1,0,1,2,1,4,2,1,4,2,1,94,10028,1
7889,17061,0,0,0,2,1,4,2,1,4,2,0,94,10028,0
7890,16955,0,0,0,3,1,4,0,1,4,1,0,90,10028,0
7891,17032,1,0,1,1,1,4,0,1,4,1,0,100,10028,1
7892,16808,0,0,0,4,1,4,2,1,4,3,1,100,10028,2
7893,17263,0,0,1,1,1,4,0,0,4,1,0,96,10028,1
7894,17416,0,0,0,8,2,4,2,1,4,5,0,100,10028,4
7895,16057,1,0,0,6,1,4,2,1,4,2,0,97,10028,2
7896,15596,1,0,1,1,1,4,2,1,4,1,0,95,10028,1
7897,15820,1,0,0,2,1,4,0,1,4,1,0,96,10028,1
7898,16668,1,0,1,2,1,4,1,1,4,1,0,92,10028,1
7899,15113,1,0,0,3,1,4,2,1,4,2,1,89,10028,1
7900,16902,1,0,0,3,1,4,2,1,4,2,0,87,10028,0
7901,16330,1,0,1,2,1,4,2,1,4,1,0,83,10028,1
7902,17333,0,0,0,2,1,4,2,1,4,1,1,100,10028,1
7903,15725,1,0,0,3,1,4,2,1,4,2,1,99,10028,0
7904,15826,1,0,1,2,1,4,1,0,4,1,0,89,10028,1
7905,14682,1,0,0,2,1,4,2,1,4,2,0,95,10028,1
7906,15912,1,0,1,1,1,4,2,1,4,1,1,89,10028,1
7907,16533,1,0,0,2,1,4,2,1,4,1,1,90,10028,0
7908,16512,1,0,1,1,1,4,2,0,4,1,0,93,10029,1
7909,16255,1,0,0,10,2,4,2,1,4,4,0,70,10029,4
7910,16826,1,0,0,8,1,4,2,1,4,3,0,90,10029,2
7911,16941,0,0,0,3,1,4,2,1,4,2,0,98,10029,1
7912,16975,1,0,1,1,1,4,2,0,4,1,1,93,10029,1
7913,16835,0,0,1,2,1,4,2,1,4,1,1,100,10029,2
7914,17252,0,0,0,4,1,4,2,1,4,1,1,92,10029,0
7915,17022,0,0,1,1,1,4,0,0,4,1,0,100,10029,1
7916,17374,0,0,1,2,1,4,2,1,4,1,1,97,10029,1
7917,16716,1,0,1,2,1,4,1,0,4,1,0,93,10029,1
7918,16393,0,0,0,4,1,4,2,1,4,2,0,98,10029,0
7919,15425,0,0,1,2,1,4,1,1,4,1,0,92,10029,1
7920,16988,1,0,1,2,1,0,0,1,4,1,1,94,10029,1
7921,16581,0,14,2,1,1,4,1,1,4,1,1,67,10029,1
7922,16915,1,0,1,2,1,4,2,1,4,1,0,86,10029,1
7923,15743,1,0,1,2,1,4,0,1,4,1,1,91,10029,1
7924,15630,1,0,1,2,1,4,1,1,4,1,0,96,10029,1
7925,16499,0,0,0,2,1,2,0,1,4,1,0,75,10029,0
7926,17105,0,0,2,1,1,4,0,0,4,4,1,92,10029,1
7927,16277,1,0,1,2,1,4,1,1,4,1,1,93,10029,1
7928,16675,1,0,1,2,1,4,0,0,4,1,1,100,10029,1
7929,16485,1,0,1,1,1,4,2,1,4,1,0,100,10029,1
7930,15443,1,0,0,6,1,4,1,1,4,2,1,93,10029,2
7931,16595,1,0,1,1,1,4,1,1,4,1,0,99,10029,1
7932,16160,0,0,1,10,1,4,2,1,4,5,0,88,10029,4
7933,16499,1,0,0,4,1,4,2,1,4,1,0,100,10029,1
7934,16068,0,0,1,3,1,4,2,1,4,2,1,87,10029,2
7935,15579,1,0,1,1,1,4,2,1,4,1,0,95,10029,1
7936,15323,1,0,1,1,1,4,2,1,4,1,0,98,10029,1
7937,15878,1,0,0,2,1,4,2,1,4,1,0,98,10029,1
7938,15293,1,0,1,2,1,4,0,1,4,1,0,94,10029,1
7939,16986,0,0,1,3,1,4,2,1,4,1,1,98,10029,1
7940,16403,1,0,1,2,1,4,0,1,4,1,0,100,10029,3
7941,14781,1,0,0,3,1,4,2,1,4,2,0,86,10029,1
7942,17254,0,0,0,3,1,4,0,1,4,1,1,90,10029,1
7943,17000,1,0,1,2,1,4,0,0,4,1,1,93,10029,1
7944,16963,0,0,1,2,1,4,2,1,4,1,0,91,10029,1
7945,16604,1,0,0,4,1,4,2,1,4,2,1,98,10029,1
7946,16245,1,0,0,2,1,4,2,1,4,1,0,88,10029,1
7947,16988,1,0,1,2,1,4,0,1,4,1,1,95,10029,1
7948,17038,1,0,1,2,1,3,0,0,4,1,1,99,10029,1
7949,15920,1,0,1,2,1,4,1,0,4,1,0,90,10029,1
7950,17149,0,0,0,4,1,4,0,1,4,2,1,92,10029,0
7951,15425,0,0,0,6,1,4,1,1,4,4,0,93,10029,2
7952,15943,1,0,1,2,1,4,2,1,4,1,0,97,10029,1
7953,15579,1,0,1,2,1,4,2,1,4,1,0,96,10029,1
7954,16988,0,0,0,10,1,4,2,1,4,5,0,84,10029,4
7955,17247,1,0,1,2,1,4,1,0,4,1,1,97,10029,1
7956,16755,1,0,0,4,1,4,2,1,4,2,0,87,10029,1
7957,16882,1,20,1,2,1,4,2,1,4,1,0,60,10029,1
7958,16376,1,0,0,4,1,4,1,1,4,2,0,93,10029,1
7959,16922,1,0,1,2,1,4,1,0,4,1,0,100,10029,1
7960,16390,0,0,1,2,1,4,2,1,4,1,0,96,10029,1
7961,15425,0,0,1,2,1,4,1,1,4,1,0,90,10029,1
7962,16271,1,0,1,2,1,4,0,1,4,1,0,94,10029,1
7963,16947,1,0,1,2,1,4,0,1,4,1,0,100,10029,1
7964,15780,1,0,0,4,1,4,2,1,4,2,1,94,10029,2
7965,17115,0,0,0,3,1,4,1,1,4,2,1,92,10029,0
7966,16775,1,0,0,4,1,4,2,1,4,3,0,81,10029,1
7967,16695,1,0,2,2,1,4,2,1,4,1,1,94,10029,1
7968,16695,1,0,2,2,1,4,2,1,4,1,1,98,10029,1
7969,17347,0,0,1,1,1,4,0,0,4,1,0,100,10029,1
7970,17254,0,0,1,1,1,4,0,0,4,1,0,75,10029,0
7971,15772,0,0,0,2,1,4,2,1,4,1,1,98,10029,1
7972,16728,0,0,0,2,1,4,1,1,4,1,0,94,10029,0
7973,16512,1,0,0,4,1,4,0,0,4,2,0,85,10029,1
7974,15798,1,0,1,2,1,4,1,0,4,1,0,100,10029,1
7975,15725,0,0,0,4,1,4,2,1,4,2,0,90,10029,1
7976,15912,1,0,2,1,1,4,1,1,4,1,1,100,10029,1
7977,16326,1,0,0,3,1,3,1,0,4,2,0,100,10029,0
7978,15668,1,0,1,2,1,4,2,0,4,2,0,100,10029,1
7979,16925,1,0,1,2,1,4,2,1,4,1,0,91,10029,1
7980,15720,1,0,1,2,1,4,1,1,4,1,0,92,10029,1
7981,16183,1,0,1,2,1,4,2,1,4,1,0,82,10029,1
7982,14767,1,0,0,2,1,4,2,1,4,1,0,94,10029,1
7983,17154,0,0,1,2,1,4,0,0,4,1,1,99,10029,0
7984,16443,0,0,1,1,1,4,2,1,4,1,1,97,10029,1
7985,15474,1,0,1,2,2,4,2,1,4,1,0,60,10029,1
7986,16146,0,0,0,2,1,4,0,1,4,1,1,94,10029,1
7987,15681,1,0,1,2,1,4,2,1,4,1,0,96,10029,1
7988,17228,1,0,1,2,1,4,1,1,4,1,0,88,10029,1
7989,15920,1,0,1,1,1,4,1,0,4,1,0,82,10029,1
7990,15963,1,0,0,2,1,4,2,1,4,1,1,95,10029,1
7991,17102,0,0,1,2,1,4,0,0,4,1,0,95,10029,1
7992,15324,1,0,1,2,1,4,2,1,4,1,1,98,10029,1
7993,15155,1,0,0,4,1,4,2,1,4,2,0,87,10029,1
7994,15715,1,0,0,6,1,4,1,1,4,3,1,91,10029,2
7995,16244,0,0,0,6,1,4,2,1,4,5,0,92,10029,0
7996,17089,1,14,2,1,1,4,2,1,4,1,1,87,10029,1
7997,17101,0,0,0,2,1,4,1,1,4,1,1,100,10029,1
7998,15720,1,0,1,2,1,4,1,1,4,1,0,94,10029,1
7999,15077,1,0,1,2,1,4,2,0,4,1,0,88,10029,1
8000,15471,1,25,0,8,1,4,2,1,4,3,0,90,10029,2
8001,16217,1,0,1,1,1,4,2,1,4,1,0,93,10029,1
8002,16292,1,0,0,4,1,4,2,1,4,2,1,89,10029,1
8003,15468,0,0,0,6,1,4,2,1,4,2,1,95,10029,2
8004,16953,0,0,0,4,1,4,1,1,4,2,0,75,10029,1
8005,15505,0,0,0,3,1,4,0,1,4,2,0,89,10029,1
8006,15324,1,0,0,3,1,4,2,1,4,1,1,100,10029,1
8007,15676,1,0,2,1,1,4,2,1,4,1,0,92,10029,1
8008,16398,1,0,0,4,2,4,2,1,4,3,0,100,10029,3
8009,17085,1,0,2,3,1,0,1,1,4,2,0,90,10029,1
8010,16519,0,0,0,2,1,4,0,1,4,1,0,100,10029,0
8011,16740,1,0,0,2,1,4,1,1,4,1,0,100,10029,1
8012,16763,1,0,1,1,1,4,2,1,4,1,1,92,10029,1
8013,17329,0,0,1,2,1,4,0,0,4,1,1,100,10029,1
8014,17032,0,0,1,2,2,4,1,1,4,1,0,95,10029,1
8015,15425,0,0,1,3,1,4,1,1,4,2,0,93,10029,1
8016,16841,0,0,0,10,1,4,2,1,4,5,0,88,10029,4
8017,17122,0,0,2,1,1,4,0,0,4,4,1,93,10029,1
8018,15720,1,0,1,2,1,4,1,1,4,1,0,92,10029,1
8019,14384,1,0,1,1,1,4,2,0,4,1,0,90,10029,1
8020,15275,1,0,0,4,1,4,2,1,4,3,0,96,10029,1
8021,14781,1,0,1,2,1,4,2,1,4,1,0,80,10029,1
8022,16009,1,0,1,3,1,4,2,1,4,2,0,96,10029,1
8023,15530,0,0,0,2,1,3,1,1,4,1,0,92,10029,1
8024,17374,0,0,1,2,1,4,0,0,4,1,1,82,10029,1
8025,15551,1,0,0,2,1,4,0,0,4,1,0,100,10029,1
8026,15270,0,0,0,4,1,4,2,0,4,2,0,99,10029,2
8027,16417,1,0,0,3,1,4,1,1,4,1,0,91,10029,1
8028,16887,0,0,0,3,1,4,2,1,4,2,0,92,10029,0
8029,15889,1,0,0,2,1,4,1,1,4,1,1,87,10029,1
8030,15083,1,0,2,1,1,4,1,0,4,1,0,99,10029,1
8031,16750,1,0,0,4,1,4,2,1,4,2,1,88,10029,1
8032,16123,1,0,1,2,1,4,1,1,4,1,0,92,10029,1
8033,17133,0,0,0,3,1,4,1,0,4,2,0,100,10029,1
8034,16904,1,0,1,1,1,4,0,0,4,1,0,96,10029,1
8035,16736,1,0,2,2,1,4,1,1,4,1,1,96,10029,1
8036,16757,1,0,0,2,1,4,0,0,4,1,0,87,10029,0
8037,15701,1,0,1,2,1,4,2,1,4,1,0,92,10029,1
8038,17126,1,14,2,1,1,4,2,1,4,1,0,66,10029,1
8039,15839,1,0,1,2,1,4,2,1,4,1,0,93,10029,1
8040,15864,1,0,1,1,1,4,2,0,4,1,0,97,10029,1
8041,15668,1,0,1,4,1,4,2,0,4,4,0,94,10029,1
8042,15889,1,0,0,4,1,4,0,1,4,2,0,93,10029,1
8043,17270,1,0,1,3,1,4,2,1,4,3,0,94,10029,1
8044,15957,0,0,0,6,1,4,2,1,4,3,0,97,10029,2
8045,16874,0,0,0,3,1,4,2,1,4,1,1,98,10029,0
8046,16895,1,0,1,1,1,2,1,0,4,1,1,92,10029,1
8047,16119,1,0,1,2,1,4,1,1,4,1,0,95,10029,1
8048,17232,1,0,0,2,1,2,2,1,4,1,1,100,10029,0
8049,16925,1,10,1,2,1,4,2,1,4,2,0,90,10029,1
8050,15861,1,0,1,1,1,4,1,0,4,1,0,100,10029,1
8051,16749,0,25,0,10,4,4,2,1,4,6,0,93,10029,4
8052,15351,1,0,1,2,1,4,2,0,4,2,0,94,10029,1
8053,14848,0,0,0,3,1,4,2,1,4,1,0,90,10029,1
8054,15467,1,0,1,2,1,4,2,1,4,1,0,99,10029,1
8055,15523,1,0,0,2,1,4,1,0,4,1,0,93,10029,1
8056,15774,1,0,0,4,1,4,2,1,4,2,0,81,10029,2
8057,16376,1,0,1,2,1,4,1,1,4,1,0,77,10029,1
8058,16237,0,0,0,8,2,4,2,1,4,5,1,89,10029,4
8059,16740,0,0,0,6,1,4,2,1,4,3,0,70,10029,3
8060,16472,0,0,0,2,1,4,1,1,4,1,0,95,10029,0
8061,17296,0,0,0,4,1,4,2,1,4,1,1,97,10029,1
8062,16148,0,0,1,3,1,4,2,1,4,2,0,100,10029,1
8063,16797,1,0,1,2,1,4,0,1,4,1,0,95,10029,1
8064,14848,0,0,2,1,1,1,2,0,4,1,0,96,10029,1
8065,15982,1,0,1,2,1,4,2,1,4,1,0,50,10029,1
8066,15866,0,11,1,2,1,4,2,0,4,1,1,93,10029,1
8067,15668,1,0,1,4,1,4,2,0,4,2,0,93,10029,1
8068,17286,1,0,1,2,1,4,2,1,4,1,1,100,10029,1
8069,16402,0,0,0,2,1,4,0,1,4,1,1,93,10029,1
8070,16448,1,0,0,5,1,4,1,1,4,3,1,94,10029,2
8071,17374,0,0,1,2,1,4,2,1,4,1,1,98,10029,1
8072,16006,1,0,0,5,1,4,2,1,4,3,0,95,10029,1
8073,16797,1,25,1,5,1,4,1,1,4,3,1,92,10029,1
8074,17049,1,0,0,3,1,4,0,1,4,1,1,100,10029,2
8075,16233,1,0,1,2,1,4,2,1,4,1,1,89,10029,1
8076,17089,1,14,2,1,1,4,1,1,4,1,1,86,10029,1
8077,16453,1,0,1,3,1,4,1,1,4,1,1,99,10029,1
8078,15845,1,0,2,3,1,3,1,1,4,1,1,91,10029,1
8079,16556,1,0,0,4,1,4,2,1,4,1,1,91,10029,1
8080,16667,1,0,2,2,1,4,0,1,4,1,0,93,10029,1
8081,16881,1,0,0,3,1,4,2,1,4,1,0,93,10029,1
8082,16082,1,0,0,8,1,4,2,1,4,2,0,95,10029,2
8083,17122,0,0,2,1,1,4,0,0,4,4,1,93,10029,1
8084,16583,1,0,1,2,1,4,2,1,4,1,0,96,10029,1
8085,15880,1,0,1,1,1,4,0,0,4,1,0,93,10029,1
8086,16394,1,0,1,2,1,4,2,1,4,1,1,93,10029,1
8087,16481,1,0,0,2,1,4,2,1,4,1,0,96,10029,1
8088,16582,1,0,0,4,1,4,2,1,4,1,0,93,10029,1
8089,16205,0,0,1,2,1,4,0,0,4,1,1,93,10029,1
8090,16942,0,0,0,2,1,4,0,0,4,2,0,88,10029,0
8091,17355,0,25,0,8,1,4,2,1,4,7,0,94,10029,4
8092,16593,0,20,1,2,1,4,2,1,4,1,1,91,10029,1
8093,16949,1,0,1,2,1,4,1,1,4,1,0,92,10029,1
8094,16918,1,0,0,3,1,4,1,1,4,1,0,94,10029,1
8095,16386,1,0,0,6,1,4,1,1,4,3,1,93,10029,3
8096,17139,0,0,1,2,1,4,2,0,4,1,1,94,10029,1
8097,15920,1,0,1,2,1,0,1,0,4,1,0,100,10029,1
8098,17199,0,0,1,2,1,4,0,0,4,1,1,92,10029,1
8099,16446,0,0,1,2,1,4,0,0,4,1,1,90,10029,1
8100,16858,1,0,0,6,1,4,2,1,4,2,1,86,10029,2
8101,16151,1,0,0,2,1,4,2,1,4,1,0,88,10029,1
8102,15787,1,0,1,4,1,4,2,1,4,1,0,90,10029,1
8103,16351,1,0,1,2,1,4,1,1,4,1,0,92,10029,1
8104,17337,0,0,1,2,1,4,0,0,4,1,0,60,10029,1
8105,16233,1,0,0,5,2,4,2,1,4,3,0,96,10029,2
8106,16426,1,0,0,4,1,4,1,0,4,2,0,80,10029,1
8107,16555,1,0,1,2,1,4,2,1,4,1,0,93,10029,1
8108,16746,0,0,0,6,1,4,2,1,4,3,1,78,10029,2
8109,15270,0,0,0,4,1,4,0,0,4,2,0,100,10029,1
8110,16287,1,0,1,1,2,3,2,1,4,1,0,85,10029,1
8111,17126,1,0,2,1,1,4,2,1,4,1,0,77,10029,1
8112,15794,0,0,1,2,1,3,2,1,4,1,0,92,10029,1
8113,16146,0,0,0,2,1,4,2,1,4,2,0,95,10029,1
8114,16231,0,0,0,5,1,4,2,1,4,2,0,84,10029,2
8115,15915,1,0,0,2,1,4,1,1,4,1,0,96,10029,1
8116,16394,1,0,1,2,1,4,2,1,4,1,0,90,10029,1
8117,17421,0,0,1,2,1,4,0,1,4,1,1,100,10029,0
8118,15560,1,0,0,4,1,4,0,0,4,3,0,94,10029,1
8119,15906,1,0,0,6,1,4,1,1,4,3,0,96,10029,3
8120,17290,0,0,0,2,1,4,2,1,4,2,1,100,10029,1
8121,15253,1,0,0,2,1,4,2,1,4,1,0,96,10029,1
